round, agent, produces, commodity_stock, cs_amount, minPriceBelief, maxPriceBelief
2, 54, Ore, Food, 3.545355, 1.189668, 2.379336
2, 54, Ore, Ore, 0, 3.060221, 3.366243
2, 54, Ore, cash, 8.566165
2, 55, Ore, Food, 5.134317, 1.189668, 2.379336
2, 55, Ore, Ore, 0, 3.060221, 3.366243
2, 55, Ore, cash, 8.425256
2, 56, Ore, Food, 12.45152, 1.189668, 2.379336
2, 56, Ore, Ore, 0, 3.060221, 3.366243
2, 56, Ore, cash, 8.300847
2, 57, Ore, Food, 7.807855, 1.189668, 2.379336
2, 57, Ore, Ore, 0, 3.060221, 3.366243
2, 57, Ore, cash, 8.863602
2, 58, Ore, Food, 8.5213, 1.189668, 2.379336
2, 58, Ore, Ore, 0, 3.060221, 3.366243
2, 58, Ore, cash, 8.713595
2, 59, Ore, Food, 17.9, 1.117857, 2.235715
2, 59, Ore, Ore, 0, 3.313814, 3.645196
2, 59, Ore, cash, -5.180977
2, 60, Metal, Food, 20, 1.01852, 2.037039
2, 60, Metal, Ore, 8.114102, 1.187868, 2.375736
2, 60, Metal, Metal, 0, 6.043966, 6.648363
2, 60, Metal, cash, -26.21854
2, 61, Metal, Food, 20, 1.01852, 2.037039
2, 61, Metal, Ore, 8.961162, 1.187868, 2.375736
2, 61, Metal, Metal, 0, 6.043966, 6.648363
2, 61, Metal, cash, -23.23327
2, 62, Metal, Food, 7.416365, 1.189668, 2.379336
2, 62, Metal, Ore, 20, 1.009788, 2.019577
2, 62, Metal, Metal, 0, 6.043966, 6.648363
2, 62, Metal, cash, -26.50806
2, 63, Metal, Food, 17.9, 1.117857, 2.235715
2, 63, Metal, Ore, 20, 1.009788, 2.019577
2, 63, Metal, Metal, 0, 5.864343, 6.450777
2, 63, Metal, cash, -35.43982
2, 64, Metal, Food, 20, 1.01852, 2.037039
2, 64, Metal, Ore, 16.41524, 1.15715, 2.3143
2, 64, Metal, Metal, 0, 6.043966, 6.648363
2, 64, Metal, cash, -14.88421
2, 65, Metal, Food, 9.32334, 1.189668, 2.379336
2, 65, Metal, Ore, 9.423341, 1.187868, 2.375736
2, 65, Metal, Metal, 0, 6.043966, 6.648363
2, 65, Metal, cash, 5.73742
2, 66, Metal, Food, 14.63018, 1.189668, 2.379336
2, 66, Metal, Ore, 20, 1.013347, 2.026694
2, 66, Metal, Metal, 0, 6.043966, 6.648363
2, 66, Metal, cash, -7.590073
2, 67, Metal, Food, 9.623848, 1.189668, 2.379336
2, 67, Metal, Ore, 9.723848, 1.187868, 2.375736
2, 67, Metal, Metal, 0, 6.043966, 6.648363
2, 67, Metal, cash, 5.910617
2, 68, Metal, Food, 11.81232, 1.189668, 2.379336
2, 68, Metal, Ore, 11.91232, 1.187868, 2.375736
2, 68, Metal, Metal, 0, 6.043966, 6.648363
2, 68, Metal, cash, 5.929229
2, 69, Metal, Food, 17.9, 1.122678, 2.245357
2, 69, Metal, Ore, 18, 1.118053, 2.236105
2, 69, Metal, Metal, 0, 5.533461, 6.086807
2, 69, Metal, cash, -12.70945
2, 70, Metal, Food, 15.66502, 1.189668, 2.379336
2, 70, Metal, Ore, 18, 1.125274, 2.250547
2, 70, Metal, Metal, 0, 5.921741, 6.513915
2, 70, Metal, cash, 2.187288
2, 71, Metal, Food, 11.21783, 1.189668, 2.379336
2, 71, Metal, Ore, 11.31783, 1.187868, 2.375736
2, 71, Metal, Metal, 0, 6.043966, 6.648363
2, 71, Metal, cash, 5.681025
2, 72, Metal, Food, 8.467997, 1.189668, 2.379336
2, 72, Metal, Ore, 18, 1.116856, 2.233711
2, 72, Metal, Metal, 0, 6.0678, 6.67458
2, 72, Metal, cash, -9.233167
2, 73, Metal, Food, 7.713711, 1.189668, 2.379336
2, 73, Metal, Ore, 7.813711, 1.187868, 2.375736
2, 73, Metal, Metal, 0, 6.043966, 6.648363
2, 73, Metal, cash, 5.825129
2, 74, Metal, Food, 9.413453, 1.189668, 2.379336
2, 74, Metal, Ore, 9.513453, 1.187868, 2.375736
2, 74, Metal, Metal, 0, 6.043966, 6.648363
2, 74, Metal, cash, 5.954935
2, 75, Metal, Food, 15.38145, 1.189668, 2.379336
2, 75, Metal, Ore, 15.48145, 1.187868, 2.375736
2, 75, Metal, Metal, 0, 6.043966, 6.648363
2, 75, Metal, cash, 5.979196
2, 76, Metal, Food, 11.46422, 1.189668, 2.379336
2, 76, Metal, Ore, 18, 1.116856, 2.233711
2, 76, Metal, Metal, 0, 6.116402, 6.728043
2, 76, Metal, cash, -4.897868
2, 77, Metal, Food, 6.493423, 1.189668, 2.379336
2, 77, Metal, Ore, 6.593424, 1.187868, 2.375736
2, 77, Metal, Metal, 0, 6.043966, 6.648363
2, 77, Metal, cash, 6.013124
2, 78, Metal, Food, 17.9, 1.117857, 2.235715
2, 78, Metal, Ore, 20, 1.010499, 2.020998
2, 78, Metal, Metal, 0, 5.795219, 6.374742
2, 78, Metal, cash, -31.56098
2, 79, Metal, Food, 1.577875, 1.189668, 2.379336
2, 79, Metal, Ore, 17.49361, 1.1363, 2.272599
2, 79, Metal, Metal, 0, 6.043966, 6.648363
2, 79, Metal, cash, -21.80874
2, 80, Tool, Food, 17.6, 1.115458, 2.230915
2, 80, Tool, Metal, 10.67882, 1.333343, 2.666687
2, 80, Tool, Tool, 0, 6.57548, 7.233028
2, 80, Tool, cash, -34.15183
2, 81, Tool, Food, 8.144503, 1.189668, 2.379336
2, 81, Tool, Metal, 8.844503, 1.384988, 2.769976
2, 81, Tool, Tool, 0, 6.57603, 7.233633
2, 81, Tool, cash, 5.933217
2, 82, Tool, Food, 17.6, 1.132407, 2.264814
2, 82, Tool, Metal, 15.89497, 1.384988, 2.769976
2, 82, Tool, Tool, 0, 6.829401, 7.512341
2, 82, Tool, cash, 1.575187
2, 83, Tool, Food, 12.88097, 1.168962, 2.337924
2, 83, Tool, Metal, 18, 1.30918, 2.618361
2, 83, Tool, Tool, 0, 6.374745, 7.01222
2, 83, Tool, cash, -3.582824
2, 84, Tool, Food, 17.6, 1.115458, 2.230915
2, 84, Tool, Metal, 3.506389, 1.384988, 2.769976
2, 84, Tool, Tool, 0, 6.831647, 7.514812
2, 84, Tool, cash, -19.69189
2, 85, Tool, Food, 14.24096, 1.189668, 2.379336
2, 85, Tool, Metal, 18, 1.310976, 2.621951
2, 85, Tool, Tool, 0, 6.746089, 7.420699
2, 85, Tool, cash, 0.3774972
2, 86, Tool, Food, 6.419784, 1.189668, 2.379336
2, 86, Tool, Metal, 7.119784, 1.384988, 2.769976
2, 86, Tool, Tool, 0, 6.57603, 7.233633
2, 86, Tool, cash, 5.921966
2, 87, Tool, Food, 20, 1.01661, 2.03322
2, 87, Tool, Metal, 6.205713, 1.384988, 2.769976
2, 87, Tool, Tool, 0, 6.57603, 7.233633
2, 87, Tool, cash, -32.40111
2, 88, Tool, Food, 10.58625, 1.189668, 2.379336
2, 88, Tool, Metal, 11.28625, 1.384988, 2.769976
2, 88, Tool, Tool, 0, 6.57603, 7.233633
2, 88, Tool, cash, 5.991329
2, 89, Tool, Food, 11.45741, 1.189668, 2.379336
2, 89, Tool, Metal, 12.15742, 1.384988, 2.769976
2, 89, Tool, Tool, 0, 6.57603, 7.233633
2, 89, Tool, cash, 5.848507
2, 90, Tool, Food, 4.001643, 1.189668, 2.379336
2, 90, Tool, Metal, 4.701643, 1.384988, 2.769976
2, 90, Tool, Tool, 0, 6.57603, 7.233633
2, 90, Tool, cash, 6.103809
2, 91, Tool, Food, 8.536942, 1.189668, 2.379336
2, 91, Tool, Metal, 20, 1.014488, 2.028975
2, 91, Tool, Tool, 0, 6.57603, 7.233633
2, 91, Tool, cash, -38.09349
2, 92, Tool, Food, 3.204394, 1.189668, 2.379336
2, 92, Tool, Metal, 3.904394, 1.384988, 2.769976
2, 92, Tool, Tool, 0, 6.57603, 7.233633
2, 92, Tool, cash, 5.70732
2, 93, Tool, Food, 11.13861, 1.189668, 2.379336
2, 93, Tool, Metal, 11.83862, 1.384988, 2.769976
2, 93, Tool, Tool, 0, 6.57603, 7.233633
2, 93, Tool, cash, 6.018669
2, 94, Tool, Food, 17.6, 1.122678, 2.245357
2, 94, Tool, Metal, 14.15166, 1.384988, 2.769976
2, 94, Tool, Tool, 0, 6.972836, 7.670119
2, 94, Tool, cash, -1.571261
2, 95, Tool, Food, 4.459669, 1.189668, 2.379336
2, 95, Tool, Metal, 5.159669, 1.384988, 2.769976
2, 95, Tool, Tool, 0, 6.57603, 7.233633
2, 95, Tool, cash, 6.119572
2, 96, Tool, Food, 13.02781, 1.189668, 2.379336
2, 96, Tool, Metal, 13.72781, 1.384988, 2.769976
2, 96, Tool, Tool, 0, 6.57603, 7.233633
2, 96, Tool, cash, 6.017746
2, 97, Tool, Food, 11.06412, 1.189668, 2.379336
2, 97, Tool, Metal, 20, 1.014532, 2.029064
2, 97, Tool, Tool, 0, 6.57603, 7.233633
2, 97, Tool, cash, -28.66558
2, 98, Tool, Food, 20, 1.015657, 2.031313
2, 98, Tool, Metal, 4.83011, 1.35412, 2.70824
2, 98, Tool, Tool, 0, 6.57603, 7.233633
2, 98, Tool, cash, -41.57312
2, 99, Tool, Food, 13.23813, 1.189668, 2.379336
2, 99, Tool, Metal, 18, 1.309778, 2.619557
2, 99, Tool, Tool, 0, 6.680974, 7.349072
2, 99, Tool, cash, -0.5441227

3, 0, Food, Wood, 5.753976, 1.169509, 2.339018
3, 0, Food, Food, 0, 3.313195, 3.644515
3, 0, Food, cash, 134.2588
3, 1, Food, Wood, 18, 1.119292, 2.238584
3, 1, Food, Food, 0, 3.19572, 3.515292
3, 1, Food, cash, 117.2841
3, 2, Food, Wood, 20, 1.0582, 2.116399
3, 2, Food, Food, 0, 3.313195, 3.644515
3, 2, Food, cash, 109.935
3, 3, Food, Wood, 12.56364, 1.200958, 2.401915
3, 3, Food, Food, 0, 3.313195, 3.644515
3, 3, Food, cash, 134.6081
3, 4, Food, Wood, 20, 1.007551, 2.015102
3, 4, Food, Food, 0, 3.466828, 3.813511
3, 4, Food, cash, 113.6892
3, 5, Food, Wood, 10.49118, 1.200958, 2.401915
3, 5, Food, Food, 0, 3.313195, 3.644515
3, 5, Food, cash, 135.567
3, 6, Food, Wood, 18, 1.123022, 2.246043
3, 6, Food, Food, 0, 3.390871, 3.729958
3, 6, Food, cash, 124.1721
3, 7, Food, Wood, 18, 1.089251, 2.178502
3, 7, Food, Food, 0, 3.141219, 3.455341
3, 7, Food, cash, 109.6065
3, 8, Food, Wood, 20, 1.057207, 2.114415
3, 8, Food, Food, 0, 3.313195, 3.644515
3, 8, Food, cash, 101.0787
3, 9, Food, Wood, 16, 1.128725, 2.25745
3, 9, Food, Food, 0, 3.313195, 3.644515
3, 9, Food, cash, 109.9617
3, 10, Food, Wood, 16, 1.130902, 2.261804
3, 10, Food, Food, 0, 3.313195, 3.644515
3, 10, Food, cash, 119.268
3, 11, Food, Wood, 18, 1.123022, 2.246043
3, 11, Food, Food, 0, 3.11906, 3.430966
3, 11, Food, cash, 127.371
3, 12, Food, Wood, 20, 0.970905, 1.94181
3, 12, Food, Food, 0, 3.1513, 3.46643
3, 12, Food, cash, 111.2057
3, 13, Food, Wood, 12.52769, 1.160963, 2.321927
3, 13, Food, Food, 0, 3.313195, 3.644515
3, 13, Food, cash, 112.8976
3, 14, Food, Wood, 16, 1.133814, 2.267628
3, 14, Food, Food, 0, 3.313195, 3.644515
3, 14, Food, cash, 124.1177
3, 15, Food, Wood, 18, 1.123022, 2.246043
3, 15, Food, Food, 0, 3.465003, 3.811504
3, 15, Food, cash, 120.2275
3, 16, Food, Wood, 7.45988, 1.200958, 2.401915
3, 16, Food, Food, 0, 3.313195, 3.644515
3, 16, Food, cash, 134.2163
3, 17, Food, Wood, 20, 1.021728, 2.043455
3, 17, Food, Food, 0, 3.313195, 3.644515
3, 17, Food, cash, 120.0706
3, 18, Food, Wood, 18, 1.118672, 2.237344
3, 18, Food, Food, 0, 3.474229, 3.821652
3, 18, Food, cash, 107.2883
3, 19, Food, Wood, 20, 1.05219, 2.10438
3, 19, Food, Food, 0, 3.313195, 3.644515
3, 19, Food, cash, 87.35558
3, 20, Wood, Food, 10.99596, 1.344715, 2.689431
3, 20, Wood, Tool, 13.89596, 2.159948, 4.319897
3, 20, Wood, Wood, 0, 2.725227, 2.99775
3, 20, Wood, cash, 17.40809
3, 21, Wood, Food, 8.938606, 1.344715, 2.689431
3, 21, Wood, Tool, 19.9, 1.818843, 3.637686
3, 21, Wood, Wood, 0, 2.727832, 3.000615
3, 21, Wood, cash, -16.92852
3, 22, Wood, Food, 17.71926, 1.298497, 2.596993
3, 22, Wood, Tool, 13.81002, 2.159948, 4.319897
3, 22, Wood, Wood, 0, 2.725227, 2.99775
3, 22, Wood, cash, 5.411278
3, 23, Wood, Food, 20, 1.163034, 2.326068
3, 23, Wood, Tool, 16.28181, 2.159948, 4.319897
3, 23, Wood, Wood, 0, 2.725227, 2.99775
3, 23, Wood, cash, -0.904989
3, 24, Wood, Food, 7.090099, 1.344715, 2.689431
3, 24, Wood, Tool, 16.72431, 2.105595, 4.21119
3, 24, Wood, Wood, 0, 2.725227, 2.99775
3, 24, Wood, cash, -37.57162
3, 25, Wood, Food, 20, 1.163034, 2.326068
3, 25, Wood, Tool, 16.84345, 2.159948, 4.319897
3, 25, Wood, Wood, 0, 2.725227, 2.99775
3, 25, Wood, cash, 0.2252555
3, 26, Wood, Food, 9.971926, 1.344715, 2.689431
3, 26, Wood, Tool, 20, 1.358234, 2.716469
3, 26, Wood, Wood, 0, 2.725227, 2.99775
3, 26, Wood, cash, -38.49931
3, 27, Wood, Food, 12.88068, 1.344715, 2.689431
3, 27, Wood, Tool, 15.78068, 2.159948, 4.319897
3, 27, Wood, Wood, 0, 2.725227, 2.99775
3, 27, Wood, cash, 17.37001
3, 28, Wood, Food, 8.129473, 1.344715, 2.689431
3, 28, Wood, Tool, 20, 1.348344, 2.696687
3, 28, Wood, Wood, 0, 2.725227, 2.99775
3, 28, Wood, cash, -29.56348
3, 29, Wood, Food, 9.160246, 1.344715, 2.689431
3, 29, Wood, Tool, 20.8, 1.330851, 2.661702
3, 29, Wood, Wood, 0, 2.725227, 2.99775
3, 29, Wood, cash, -3.613214
3, 30, Wood, Food, 17.8, 1.27062, 2.54124
3, 30, Wood, Tool, 13.06612, 2.107647, 4.215294
3, 30, Wood, Wood, 0, 2.725227, 2.99775
3, 30, Wood, cash, -22.83684
3, 31, Wood, Food, 20, 1.1565, 2.313001
3, 31, Wood, Tool, 6.274088, 2.159948, 4.319897
3, 31, Wood, Wood, 0, 2.725227, 2.99775
3, 31, Wood, cash, -31.39094
3, 32, Wood, Food, 3.479707, 1.344715, 2.689431
3, 32, Wood, Tool, 6.379707, 2.159948, 4.319897
3, 32, Wood, Wood, 0, 2.725227, 2.99775
3, 32, Wood, cash, 17.61711
3, 33, Wood, Food, 7.481898, 1.344715, 2.689431
3, 33, Wood, Tool, 10.3819, 2.159948, 4.319897
3, 33, Wood, Wood, 0, 2.725227, 2.99775
3, 33, Wood, cash, 17.42209
3, 34, Wood, Food, 8.47257, 1.344715, 2.689431
3, 34, Wood, Tool, 20.8, 1.790528, 3.581056
3, 34, Wood, Wood, 0, 2.729465, 3.002412
3, 34, Wood, cash, 0.9834657
3, 35, Wood, Food, 7.282113, 1.344715, 2.689431
3, 35, Wood, Tool, 10.18211, 2.159948, 4.319897
3, 35, Wood, Wood, 0, 2.725227, 2.99775
3, 35, Wood, cash, 17.41892
3, 36, Wood, Food, 12.90142, 1.344715, 2.689431
3, 36, Wood, Tool, 19.9, 1.820004, 3.640008
3, 36, Wood, Wood, 0, 2.720857, 2.992942
3, 36, Wood, cash, 0.02216482
3, 37, Wood, Food, 12.74377, 1.344715, 2.689431
3, 37, Wood, Tool, 15.64377, 2.159948, 4.319897
3, 37, Wood, Wood, 0, 2.725227, 2.99775
3, 37, Wood, cash, 18.01358
3, 38, Wood, Food, 17.8, 1.288839, 2.577678
3, 38, Wood, Tool, 19.9, 1.82373, 3.64746
3, 38, Wood, Wood, 0, 2.725225, 2.997748
3, 38, Wood, cash, 0.5175471
3, 39, Wood, Food, 17.8, 1.27062, 2.54124
3, 39, Wood, Tool, 9.525941, 2.159948, 4.319897
3, 39, Wood, Wood, 0, 2.725227, 2.99775
3, 39, Wood, cash, -0.9266148
3, 40, Ore, Food, 3.582294, 1.344715, 2.689431
3, 40, Ore, Ore, 0, 4.669878, 5.136866
3, 40, Ore, cash, 15.65729
3, 41, Ore, Food, 17.9, 1.189722, 2.379444
3, 41, Ore, Ore, 0, 4.547349, 5.002085
3, 41, Ore, cash, -20.38722
3, 42, Ore, Food, 1.839083, 1.344715, 2.689431
3, 42, Ore, Ore, 0, 4.669878, 5.136866
3, 42, Ore, cash, 15.57711
3, 43, Ore, Food, 12.56701, 1.344715, 2.689431
3, 43, Ore, Ore, 0, 4.669878, 5.136866
3, 43, Ore, cash, 15.74809
3, 44, Ore, Food, 20, 1.155416, 2.310832
3, 44, Ore, Ore, 0, 4.669878, 5.136866
3, 44, Ore, cash, -37.69226
3, 45, Ore, Food, 17.9, 1.187214, 2.374427
3, 45, Ore, Ore, 0, 4.710334, 5.181367
3, 45, Ore, cash, -29.82207
3, 46, Ore, Food, 11.11331, 1.344715, 2.689431
3, 46, Ore, Ore, 0, 4.669878, 5.136866
3, 46, Ore, cash, 15.48341
3, 47, Ore, Food, 1.575378, 1.344715, 2.689431
3, 47, Ore, Ore, 0, 4.669878, 5.136866
3, 47, Ore, cash, 15.2189
3, 48, Ore, Food, 1.68114, 1.344715, 2.689431
3, 48, Ore, Ore, 0, 4.669878, 5.136866
3, 48, Ore, cash, 15.20564
3, 49, Ore, Food, 3.955022, 1.344715, 2.689431
3, 49, Ore, Ore, 0, 4.669878, 5.136866
3, 49, Ore, cash, 15.8288
3, 50, Ore, Food, 9.426597, 1.344715, 2.689431
3, 50, Ore, Ore, 0, 4.669878, 5.136866
3, 50, Ore, cash, 15.8333
3, 51, Ore, Food, 1.751655, 1.344715, 2.689431
3, 51, Ore, Ore, 0, 4.669878, 5.136866
3, 51, Ore, cash, 15.69276
3, 52, Ore, Food, 17.9, 1.194761, 2.389522
3, 52, Ore, Ore, 0, 4.725791, 5.19837
3, 52, Ore, cash, 2.326591
3, 53, Ore, Food, 8.960499, 1.344715, 2.689431
3, 53, Ore, Ore, 0, 4.669878, 5.136866
3, 53, Ore, cash, 15.54459
3, 54, Ore, Food, 1.445355, 1.344715, 2.689431
3, 54, Ore, Ore, 0, 4.669878, 5.136866
3, 54, Ore, cash, 15.56968
3, 55, Ore, Food, 3.034317, 1.344715, 2.689431
3, 55, Ore, Ore, 0, 4.669878, 5.136866
3, 55, Ore, cash, 15.66643
3, 56, Ore, Food, 20, 1.158673, 2.317346
3, 56, Ore, Ore, 0, 4.669878, 5.136866
3, 56, Ore, cash, -12.56109
3, 57, Ore, Food, 5.707855, 1.344715, 2.689431
3, 57, Ore, Ore, 0, 4.669878, 5.136866
3, 57, Ore, cash, 15.87762
3, 58, Ore, Food, 6.4213, 1.344715, 2.689431
3, 58, Ore, Ore, 0, 4.669878, 5.136866
3, 58, Ore, cash, 15.82639
3, 59, Ore, Food, 15.8, 1.27062, 2.54124
3, 59, Ore, Ore, 0, 4.669878, 5.136866
3, 59, Ore, cash, 1.79871
3, 60, Metal, Food, 17.9, 1.189722, 2.379444
3, 60, Metal, Ore, 20, 1.152722, 2.305444
3, 60, Metal, Metal, 0, 9.599274, 10.5592
3, 60, Metal, cash, -68.34541
3, 61, Metal, Food, 17.9, 1.189722, 2.379444
3, 61, Metal, Ore, 6.961162, 1.423571, 2.847142
3, 61, Metal, Metal, 0, 9.437416, 10.38116
3, 61, Metal, cash, -16.99401
3, 62, Metal, Food, 5.316365, 1.344715, 2.689431
3, 62, Metal, Ore, 18, 1.261181, 2.522362
3, 62, Metal, Metal, 0, 9.365944, 10.30254
3, 62, Metal, cash, -20.32466
3, 63, Metal, Food, 15.8, 1.27062, 2.54124
3, 63, Metal, Ore, 18, 1.261181, 2.522362
3, 63, Metal, Metal, 0, 9.416314, 10.35795
3, 63, Metal, cash, -29.02269
3, 64, Metal, Food, 17.9, 1.189722, 2.379444
3, 64, Metal, Ore, 14.41524, 1.385134, 2.770267
3, 64, Metal, Metal, 0, 9.457441, 10.40319
3, 64, Metal, cash, -8.701677
3, 65, Metal, Food, 7.527436, 1.32116, 2.64232
3, 65, Metal, Ore, 7.423341, 1.423571, 2.847142
3, 65, Metal, Metal, 0, 9.377126, 10.31484
3, 65, Metal, cash, 11.08622
3, 66, Metal, Food, 20, 1.163034, 2.326068
3, 66, Metal, Ore, 18, 1.265854, 2.531709
3, 66, Metal, Metal, 0, 9.371653, 10.30882
3, 66, Metal, cash, -22.78054
3, 67, Metal, Food, 7.523848, 1.344715, 2.689431
3, 67, Metal, Ore, 20, 1.152857, 2.305715
3, 67, Metal, Metal, 0, 9.377126, 10.31484
3, 67, Metal, cash, -30.77482
3, 68, Metal, Food, 9.712323, 1.344715, 2.689431
3, 68, Metal, Ore, 13.23172, 1.388501, 2.777001
3, 68, Metal, Metal, 0, 9.377126, 10.31484
3, 68, Metal, cash, 0.3817472
3, 69, Metal, Food, 15.8, 1.276651, 2.553303
3, 69, Metal, Ore, 16, 1.350076, 2.700152
3, 69, Metal, Metal, 0, 9.377126, 10.31484
3, 69, Metal, cash, -6.524089
3, 70, Metal, Food, 13.56502, 1.344715, 2.689431
3, 70, Metal, Ore, 16, 1.359114, 2.718229
3, 70, Metal, Metal, 0, 9.377126, 10.31484
3, 70, Metal, cash, 8.367819
3, 71, Metal, Food, 9.117831, 1.344715, 2.689431
3, 71, Metal, Ore, 9.317832, 1.423571, 2.847142
3, 71, Metal, Metal, 0, 9.377126, 10.31484
3, 71, Metal, cash, 11.88805
3, 72, Metal, Food, 6.367996, 1.344715, 2.689431
3, 72, Metal, Ore, 20, 1.115939, 2.231879
3, 72, Metal, Metal, 0, 9.377126, 10.31484
3, 72, Metal, cash, -17.31237
3, 73, Metal, Food, 20, 1.1565, 2.313001
3, 73, Metal, Ore, 5.813711, 1.423571, 2.847142
3, 73, Metal, Metal, 0, 9.377126, 10.31484
3, 73, Metal, cash, -29.40923
3, 74, Metal, Food, 7.313453, 1.344715, 2.689431
3, 74, Metal, Ore, 7.513453, 1.423571, 2.847142
3, 74, Metal, Metal, 0, 9.377126, 10.31484
3, 74, Metal, cash, 12.01794
3, 75, Metal, Food, 13.28145, 1.344715, 2.689431
3, 75, Metal, Ore, 20, 1.154751, 2.309502
3, 75, Metal, Metal, 0, 9.377126, 10.31484
3, 75, Metal, cash, -10.94914
3, 76, Metal, Food, 9.364218, 1.344715, 2.689431
3, 76, Metal, Ore, 16, 1.348578, 2.697157
3, 76, Metal, Metal, 0, 9.377126, 10.31484
3, 76, Metal, cash, 1.464239
3, 77, Metal, Food, 4.393424, 1.344715, 2.689431
3, 77, Metal, Ore, 4.593424, 1.423571, 2.847142
3, 77, Metal, Metal, 0, 9.377126, 10.31484
3, 77, Metal, cash, 12.19267
3, 78, Metal, Food, 15.8, 1.27062, 2.54124
3, 78, Metal, Ore, 18, 1.262114, 2.524227
3, 78, Metal, Metal, 0, 9.447798, 10.39258
3, 78, Metal, cash, -25.41463
3, 79, Metal, Food, 0, 1.344715, 2.689431
3, 79, Metal, Ore, 16.01574, 1.36392, 2.72784
3, 79, Metal, Metal, 0, 9.377126, 10.31484
3, 79, Metal, cash, -17.3005
3, 80, Tool, Food, 15.2, 1.26762, 2.53524
3, 80, Tool, Metal, 8.678819, 1.861987, 3.723973
3, 80, Tool, Tool, 0, 12.8557, 14.14127
3, 80, Tool, cash, -26.04677
3, 81, Tool, Food, 5.744502, 1.344715, 2.689431
3, 81, Tool, Metal, 6.844503, 1.924645, 3.849289
3, 81, Tool, Tool, 0, 12.8557, 14.14127
3, 81, Tool, cash, 13.87953
3, 82, Tool, Food, 15.2, 1.288839, 2.577678
3, 82, Tool, Metal, 13.89497, 1.924645, 3.849289
3, 82, Tool, Tool, 0, 12.8557, 14.14127
3, 82, Tool, cash, 9.632449
3, 83, Tool, Food, 10.48096, 1.318814, 2.637628
3, 83, Tool, Metal, 16, 1.842583, 3.685166
3, 83, Tool, Tool, 0, 12.8557, 14.14127
3, 83, Tool, cash, 4.645693
3, 84, Tool, Food, 15.2, 1.26762, 2.53524
3, 84, Tool, Metal, 11.08394, 1.870499, 3.740997
3, 84, Tool, Tool, 0, 12.8557, 14.14127
3, 84, Tool, cash, -72.30665
3, 85, Tool, Food, 11.84096, 1.344715, 2.689431
3, 85, Tool, Metal, 16, 1.844964, 3.689928
3, 85, Tool, Tool, 0, 12.8557, 14.14127
3, 85, Tool, cash, 8.341636
3, 86, Tool, Food, 4.019784, 1.344715, 2.689431
3, 86, Tool, Metal, 5.119784, 1.924645, 3.849289
3, 86, Tool, Tool, 0, 12.8557, 14.14127
3, 86, Tool, cash, 13.88124
3, 87, Tool, Food, 17.6, 1.187214, 2.374427
3, 87, Tool, Metal, 4.205713, 1.924645, 3.849289
3, 87, Tool, Tool, 0, 12.95167, 14.24684
3, 87, Tool, cash, -24.24457
3, 88, Tool, Food, 8.186248, 1.344715, 2.689431
3, 88, Tool, Metal, 9.286249, 1.924645, 3.849289
3, 88, Tool, Tool, 0, 12.8557, 14.14127
3, 88, Tool, cash, 13.96055
3, 89, Tool, Food, 9.057414, 1.344715, 2.689431
3, 89, Tool, Metal, 10.15742, 1.924645, 3.849289
3, 89, Tool, Tool, 0, 12.8557, 14.14127
3, 89, Tool, cash, 13.67812
3, 90, Tool, Food, 1.601643, 1.344715, 2.689431
3, 90, Tool, Metal, 2.701643, 1.924645, 3.849289
3, 90, Tool, Tool, 0, 12.8557, 14.14127
3, 90, Tool, cash, 14.34639
3, 91, Tool, Food, 6.136942, 1.344715, 2.689431
3, 91, Tool, Metal, 18, 1.602845, 3.205691
3, 91, Tool, Tool, 0, 12.89579, 14.18537
3, 91, Tool, cash, -30.12442
3, 92, Tool, Food, 0.8043942, 1.344715, 2.689431
3, 92, Tool, Metal, 1.904394, 1.924645, 3.849289
3, 92, Tool, Tool, 0, 12.8557, 14.14127
3, 92, Tool, cash, 13.94482
3, 93, Tool, Food, 8.738614, 1.344715, 2.689431
3, 93, Tool, Metal, 20, 1.343872, 2.687744
3, 93, Tool, Tool, 0, 12.8557, 14.14127
3, 93, Tool, cash, -48.42948
3, 94, Tool, Food, 15.2, 1.276651, 2.553303
3, 94, Tool, Metal, 12.15166, 1.924645, 3.849289
3, 94, Tool, Tool, 0, 12.8557, 14.14127
3, 94, Tool, cash, 6.401812
3, 95, Tool, Food, 2.059669, 1.344715, 2.689431
3, 95, Tool, Metal, 3.159669, 1.924645, 3.849289
3, 95, Tool, Tool, 0, 12.8557, 14.14127
3, 95, Tool, cash, 14.12623
3, 96, Tool, Food, 20, 1.158673, 2.317346
3, 96, Tool, Metal, 11.72781, 1.924645, 3.849289
3, 96, Tool, Tool, 0, 12.8557, 14.14127
3, 96, Tool, cash, -12.74572
3, 97, Tool, Food, 8.66412, 1.344715, 2.689431
3, 97, Tool, Metal, 18, 1.602904, 3.205808
3, 97, Tool, Tool, 0, 13.15512, 14.47064
3, 97, Tool, cash, -20.49157
3, 98, Tool, Food, 17.6, 1.185962, 2.371925
3, 98, Tool, Metal, 2.83011, 1.883868, 3.767735
3, 98, Tool, Tool, 0, 12.81343, 14.09477
3, 98, Tool, cash, -33.76163
3, 99, Tool, Food, 20, 1.158673, 2.317346
3, 99, Tool, Metal, 16, 1.843376, 3.686752
3, 99, Tool, Tool, 0, 12.8557, 14.14127
3, 99, Tool, cash, -18.97862

4, 0, Food, Wood, 3.753976, 1.294953, 2.589905
