round, agent, produces, commodity_stock, type, cs_amount, ,$
,$
1, 0, Food, Wood, stock, 6.263805,$
1, 65, Metal, Ore, maxPriceBelief, 2.080505,$
1, 65, Metal, Metal, stock, 0,$
1, 65, Metal, Metal, minPriceBelief, 0.9855,$
1, 65, Metal, Metal, maxPriceBelief, 1.971,$
1, 65, Metal, cash, stock, 1.663032,$
1, 66, Metal, Food, stock, 8.723232,$
1, 66, Metal, Food, minPriceBelief, 1.039574,$
1, 66, Metal, Food, maxPriceBelief, 2.079149,$
1, 66, Metal, Ore, stock, 18.89422,$
1, 66, Metal, Ore, minPriceBelief, 0.9963678,$
1, 66, Metal, Ore, maxPriceBelief, 1.992736,$
1, 66, Metal, Metal, stock, 0,$
1, 66, Metal, Metal, minPriceBelief, 0.9855,$
1, 66, Metal, Metal, maxPriceBelief, 1.971,$
1, 66, Metal, cash, stock, -16.757,$
1, 67, Metal, Food, stock, 15.98293,$
1, 67, Metal, Food, minPriceBelief, 1.039574,$
1, 67, Metal, Food, maxPriceBelief, 2.079149,$
1, 67, Metal, Ore, stock, 15.98293,$
1, 67, Metal, Ore, minPriceBelief, 1.040252,$
1, 67, Metal, Ore, maxPriceBelief, 2.080505,$
1, 67, Metal, Metal, stock, 0,$
1, 67, Metal, Metal, minPriceBelief, 1.044966,$
1, 67, Metal, Metal, maxPriceBelief, 2.089931,$
1, 67, Metal, cash, stock, 1.925725,$
1, 68, Metal, Food, stock, 20,$
1, 68, Metal, Food, minPriceBelief, 0.9781087,$
1, 68, Metal, Food, maxPriceBelief, 1.956217,$
1, 68, Metal, Ore, stock, 15.99275,$
1, 68, Metal, Ore, minPriceBelief, 1.040252,$
1, 68, Metal, Ore, maxPriceBelief, 2.080505,$
1, 68, Metal, Metal, stock, 0,$
1, 68, Metal, Metal, minPriceBelief, 0.9855,$
1, 68, Metal, Metal, maxPriceBelief, 1.971,$
1, 68, Metal, cash, stock, -4.555771,$
1, 69, Metal, Food, stock, 6.081268,$
1, 69, Metal, Food, minPriceBelief, 1.039574,$
1, 69, Metal, Food, maxPriceBelief, 2.079149,$
1, 69, Metal, Ore, stock, 6.081268,$
1, 69, Metal, Ore, minPriceBelief, 1.040252,$
1, 69, Metal, Ore, maxPriceBelief, 2.080505,$
1, 69, Metal, Metal, stock, 0,$
1, 69, Metal, Metal, minPriceBelief, 0.9855,$
1, 69, Metal, Metal, maxPriceBelief, 1.971,$
1, 69, Metal, cash, stock, 1.599573,$
1, 70, Metal, Food, stock, 10.69195,$
1, 70, Metal, Food, minPriceBelief, 1.039574,$
1, 70, Metal, Food, maxPriceBelief, 2.079149,$
1, 70, Metal, Ore, stock, 20,$
1, 70, Metal, Ore, minPriceBelief, 0.9712464,$
1, 70, Metal, Ore, maxPriceBelief, 1.942493,$
1, 70, Metal, Metal, stock, 0,$
1, 70, Metal, Metal, minPriceBelief, 1.032343,$
1, 70, Metal, Metal, maxPriceBelief, 2.064685,$
1, 70, Metal, cash, stock, -12.80296,$
1, 71, Metal, Food, stock, 13.75574,$
1, 71, Metal, Food, minPriceBelief, 1.039574,$
1, 71, Metal, Food, maxPriceBelief, 2.079149,$
1, 71, Metal, Ore, stock, 20,$
1, 71, Metal, Ore, minPriceBelief, 0.9726138,$
1, 71, Metal, Ore, maxPriceBelief, 1.945228,$
1, 71, Metal, Metal, stock, 0,$
1, 71, Metal, Metal, minPriceBelief, 0.9781087,$
1, 71, Metal, Metal, maxPriceBelief, 1.956217,$
1, 71, Metal, cash, stock, -7.779406,$
1, 72, Metal, Food, stock, 9.056885,$
1, 72, Metal, Food, minPriceBelief, 1.039574,$
1, 72, Metal, Food, maxPriceBelief, 2.079149,$
1, 72, Metal, Ore, stock, 9.056885,$
1, 72, Metal, Ore, minPriceBelief, 1.040252,$
1, 72, Metal, Ore, maxPriceBelief, 2.080505,$
1, 72, Metal, Metal, stock, 0,$
1, 72, Metal, Metal, minPriceBelief, 0.9855,$
1, 72, Metal, Metal, maxPriceBelief, 1.971,$
1, 72, Metal, cash, stock, 1.458292,$
1, 73, Metal, Food, stock, 16.85313,$
1, 73, Metal, Food, minPriceBelief, 1.039574,$
1, 73, Metal, Food, maxPriceBelief, 2.079149,$
1, 73, Metal, Ore, stock, 16.85313,$
1, 73, Metal, Ore, minPriceBelief, 1.040252,$
1, 73, Metal, Ore, maxPriceBelief, 2.080505,$
1, 73, Metal, Metal, stock, 0,$
1, 73, Metal, Metal, minPriceBelief, 0.9855,$
1, 73, Metal, Metal, maxPriceBelief, 1.971,$
1, 73, Metal, cash, stock, 1.717234,$
1, 74, Metal, Food, stock, 8.064358,$
1, 74, Metal, Food, minPriceBelief, 1.039574,$
1, 74, Metal, Food, maxPriceBelief, 2.079149,$
1, 74, Metal, Ore, stock, 8.064358,$
1, 74, Metal, Ore, minPriceBelief, 1.040252,$
1, 74, Metal, Ore, maxPriceBelief, 2.080505,$
1, 74, Metal, Metal, stock, 0,$
1, 74, Metal, Metal, minPriceBelief, 0.9855,$
1, 74, Metal, Metal, maxPriceBelief, 1.971,$
1, 74, Metal, cash, stock, 1.535591,$
1, 75, Metal, Food, stock, 14.12883,$
1, 75, Metal, Food, minPriceBelief, 1.039574,$
1, 75, Metal, Food, maxPriceBelief, 2.079149,$
1, 75, Metal, Ore, stock, 14.12883,$
1, 75, Metal, Ore, minPriceBelief, 1.040252,$
1, 75, Metal, Ore, maxPriceBelief, 2.080505,$
1, 75, Metal, Metal, stock, 0,$
1, 75, Metal, Metal, minPriceBelief, 0.9855,$
1, 75, Metal, Metal, maxPriceBelief, 1.971,$
1, 75, Metal, cash, stock, 1.801724,$
1, 76, Metal, Food, stock, 11.34418,$
1, 76, Metal, Food, minPriceBelief, 1.039574,$
1, 76, Metal, Food, maxPriceBelief, 2.079149,$
1, 76, Metal, Ore, stock, 11.34418,$
1, 76, Metal, Ore, minPriceBelief, 1.040252,$
1, 76, Metal, Ore, maxPriceBelief, 2.080505,$
1, 76, Metal, Metal, stock, 0,$
1, 76, Metal, Metal, minPriceBelief, 1.044089,$
1, 76, Metal, Metal, maxPriceBelief, 2.088178,$
1, 76, Metal, cash, stock, 1.918714,$
1, 77, Metal, Food, stock, 17.78681,$
1, 77, Metal, Food, minPriceBelief, 1.039574,$
1, 77, Metal, Food, maxPriceBelief, 2.079149,$
1, 77, Metal, Ore, stock, 17.78681,$
1, 77, Metal, Ore, minPriceBelief, 1.040252,$
1, 77, Metal, Ore, maxPriceBelief, 2.080505,$
1, 77, Metal, Metal, stock, 0,$
1, 77, Metal, Metal, minPriceBelief, 0.9855,$
1, 77, Metal, Metal, maxPriceBelief, 1.971,$
1, 77, Metal, cash, stock, 1.792563,$
1, 78, Metal, Food, stock, 17.29752,$
1, 78, Metal, Food, minPriceBelief, 1.039574,$
1, 78, Metal, Food, maxPriceBelief, 2.079149,$
1, 78, Metal, Ore, stock, 20,$
1, 78, Metal, Ore, minPriceBelief, 0.9781087,$
1, 78, Metal, Ore, maxPriceBelief, 1.956217,$
1, 78, Metal, Metal, stock, 0,$
1, 78, Metal, Metal, minPriceBelief, 0.9855,$
1, 78, Metal, Metal, maxPriceBelief, 1.971,$
1, 78, Metal, cash, stock, -2.727746,$
1, 79, Metal, Food, stock, 11.58831,$
1, 79, Metal, Food, minPriceBelief, 1.039574,$
1, 79, Metal, Food, maxPriceBelief, 2.079149,$
1, 79, Metal, Ore, stock, 11.58831,$
1, 79, Metal, Ore, minPriceBelief, 1.040252,$
1, 79, Metal, Ore, maxPriceBelief, 2.080505,$
1, 79, Metal, Metal, stock, 0,$
1, 79, Metal, Metal, minPriceBelief, 0.9781087,$
1, 79, Metal, Metal, maxPriceBelief, 1.956217,$
1, 79, Metal, cash, stock, 1.731947,$
1, 80, Tool, Food, stock, 14.797,$
1, 80, Tool, Food, minPriceBelief, 1.039574,$
1, 80, Tool, Food, maxPriceBelief, 2.079149,$
1, 80, Tool, Metal, stock, 15.097,$
1, 80, Tool, Metal, minPriceBelief, 1.039471,$
1, 80, Tool, Metal, maxPriceBelief, 2.078942,$
1, 80, Tool, Tool, stock, 0,$
1, 80, Tool, Tool, minPriceBelief, 0.9855,$
1, 80, Tool, Tool, maxPriceBelief, 1.971,$
1, 80, Tool, cash, stock, 1.689954,$
1, 81, Tool, Food, stock, 4.604499,$
1, 81, Tool, Food, minPriceBelief, 1.039574,$
1, 81, Tool, Food, maxPriceBelief, 2.079149,$
1, 81, Tool, Metal, stock, 4.904499,$
1, 81, Tool, Metal, minPriceBelief, 1.039471,$
1, 81, Tool, Metal, maxPriceBelief, 2.078942,$
1, 81, Tool, Tool, stock, 0,$
1, 81, Tool, Tool, minPriceBelief, 1.038599,$
1, 81, Tool, Tool, maxPriceBelief, 2.077197,$
1, 81, Tool, cash, stock, 1.874789,$
1, 82, Tool, Food, stock, 8.163568,$
1, 82, Tool, Food, minPriceBelief, 1.039574,$
1, 82, Tool, Food, maxPriceBelief, 2.079149,$
1, 82, Tool, Metal, stock, 20,$
1, 82, Tool, Metal, minPriceBelief, 0.9707984,$
1, 82, Tool, Metal, maxPriceBelief, 1.941597,$
1, 82, Tool, Tool, stock, 0,$
1, 82, Tool, Tool, minPriceBelief, 0.9855,$
1, 82, Tool, Tool, maxPriceBelief, 1.971,$
1, 82, Tool, cash, stock, -16.07645,$
1, 83, Tool, Food, stock, 8.190624,$
1, 83, Tool, Food, minPriceBelief, 1.039574,$
1, 83, Tool, Food, maxPriceBelief, 2.079149,$
1, 83, Tool, Metal, stock, 8.490624,$
1, 83, Tool, Metal, minPriceBelief, 1.039471,$
1, 83, Tool, Metal, maxPriceBelief, 2.078942,$
1, 83, Tool, Tool, stock, 0,$
1, 83, Tool, Tool, minPriceBelief, 0.9855,$
1, 83, Tool, Tool, maxPriceBelief, 1.971,$
1, 83, Tool, cash, stock, 1.708251,$
1, 84, Tool, Food, stock, 6.770276,$
1, 84, Tool, Food, minPriceBelief, 1.039574,$
1, 84, Tool, Food, maxPriceBelief, 2.079149,$
1, 84, Tool, Metal, stock, 7.070276,$
1, 84, Tool, Metal, minPriceBelief, 1.039471,$
1, 84, Tool, Metal, maxPriceBelief, 2.078942,$
1, 84, Tool, Tool, stock, 0,$
1, 84, Tool, Tool, minPriceBelief, 0.9855,$
1, 84, Tool, Tool, maxPriceBelief, 1.971,$
1, 84, Tool, cash, stock, 1.459676,$
1, 85, Tool, Food, stock, 20,$
1, 85, Tool, Food, minPriceBelief, 0.9744408,$
1, 85, Tool, Food, maxPriceBelief, 1.948882,$
1, 85, Tool, Metal, stock, 11.48602,$
1, 85, Tool, Metal, minPriceBelief, 1.039471,$
1, 85, Tool, Metal, maxPriceBelief, 2.078942,$
1, 85, Tool, Tool, stock, 0,$
1, 85, Tool, Tool, minPriceBelief, 0.9781087,$
1, 85, Tool, Tool, maxPriceBelief, 1.956217,$
1, 85, Tool, cash, stock, -13.86916,$
1, 86, Tool, Food, stock, 13.52712,$
1, 86, Tool, Food, minPriceBelief, 1.039574,$
1, 86, Tool, Food, maxPriceBelief, 2.079149,$
1, 86, Tool, Metal, stock, 13.82712,$
1, 86, Tool, Metal, minPriceBelief, 1.039471,$
1, 86, Tool, Metal, maxPriceBelief, 2.078942,$
1, 86, Tool, Tool, stock, 0,$
1, 86, Tool, Tool, minPriceBelief, 0.9855,$
1, 86, Tool, Tool, maxPriceBelief, 1.971,$
1, 86, Tool, cash, stock, 1.67084,$
1, 87, Tool, Food, stock, 14.15776,$
1, 87, Tool, Food, minPriceBelief, 1.039574,$
1, 87, Tool, Food, maxPriceBelief, 2.079149,$
1, 87, Tool, Metal, stock, 14.45776,$
1, 87, Tool, Metal, minPriceBelief, 1.039471,$
1, 87, Tool, Metal, maxPriceBelief, 2.078942,$
1, 87, Tool, Tool, stock, 0,$
1, 87, Tool, Tool, minPriceBelief, 0.9855,$
1, 87, Tool, Tool, maxPriceBelief, 1.971,$
1, 87, Tool, cash, stock, 1.577337,$
1, 88, Tool, Food, stock, 20,$
1, 88, Tool, Food, minPriceBelief, 0.9726138,$
1, 88, Tool, Food, maxPriceBelief, 1.945228,$
1, 88, Tool, Metal, stock, 3.556251,$
1, 88, Tool, Metal, minPriceBelief, 1.039471,$
1, 88, Tool, Metal, maxPriceBelief, 2.078942,$
1, 88, Tool, Tool, stock, 0,$
1, 88, Tool, Tool, minPriceBelief, 0.9855,$
1, 88, Tool, Tool, maxPriceBelief, 1.971,$
1, 88, Tool, cash, stock, -26.76953,$
1, 89, Tool, Food, stock, 9.048635,$
1, 89, Tool, Food, minPriceBelief, 1.039574,$
1, 89, Tool, Food, maxPriceBelief, 2.079149,$
1, 89, Tool, Metal, stock, 9.348635,$
1, 89, Tool, Metal, minPriceBelief, 1.039471,$
1, 89, Tool, Metal, maxPriceBelief, 2.078942,$
1, 89, Tool, Tool, stock, 0,$
1, 89, Tool, Tool, minPriceBelief, 0.9781087,$
1, 89, Tool, Tool, maxPriceBelief, 1.956217,$
1, 89, Tool, cash, stock, 1.677636,$
1, 90, Tool, Food, stock, 6.225745,$
1, 90, Tool, Food, minPriceBelief, 1.039574,$
1, 90, Tool, Food, maxPriceBelief, 2.079149,$
1, 90, Tool, Metal, stock, 6.525745,$
1, 90, Tool, Metal, minPriceBelief, 1.039471,$
1, 90, Tool, Metal, maxPriceBelief, 2.078942,$
1, 90, Tool, Tool, stock, 0,$
1, 90, Tool, Tool, minPriceBelief, 0.9855,$
1, 90, Tool, Tool, maxPriceBelief, 1.971,$
1, 90, Tool, cash, stock, 1.550399,$
1, 91, Tool, Food, stock, 7.598665,$
1, 91, Tool, Food, minPriceBelief, 1.039574,$
1, 91, Tool, Food, maxPriceBelief, 2.079149,$
1, 91, Tool, Metal, stock, 7.898665,$
1, 91, Tool, Metal, minPriceBelief, 1.039471,$
1, 91, Tool, Metal, maxPriceBelief, 2.078942,$
1, 91, Tool, Tool, stock, 0,$
1, 91, Tool, Tool, minPriceBelief, 1.040813,$
1, 91, Tool, Tool, maxPriceBelief, 2.081626,$
1, 91, Tool, cash, stock, 1.892506,$
1, 92, Tool, Food, stock, 6.124714,$
1, 92, Tool, Food, minPriceBelief, 1.039574,$
1, 92, Tool, Food, maxPriceBelief, 2.079149,$
1, 92, Tool, Metal, stock, 6.424714,$
1, 92, Tool, Metal, minPriceBelief, 1.039471,$
1, 92, Tool, Metal, maxPriceBelief, 2.078942,$
1, 92, Tool, Tool, stock, 0,$
1, 92, Tool, Tool, minPriceBelief, 0.9855,$
1, 92, Tool, Tool, maxPriceBelief, 1.971,$
1, 92, Tool, cash, stock, 1.520668,$
1, 93, Tool, Food, stock, 7.051635,$
1, 93, Tool, Food, minPriceBelief, 1.039574,$
1, 93, Tool, Food, maxPriceBelief, 2.079149,$
1, 93, Tool, Metal, stock, 7.351635,$
1, 93, Tool, Metal, minPriceBelief, 1.039471,$
1, 93, Tool, Metal, maxPriceBelief, 2.078942,$
1, 93, Tool, Tool, stock, 0,$
1, 93, Tool, Tool, minPriceBelief, 0.9855,$
1, 93, Tool, Tool, maxPriceBelief, 1.971,$
1, 93, Tool, cash, stock, 1.434444,$
1, 94, Tool, Food, stock, 20,$
1, 94, Tool, Food, minPriceBelief, 0.9855,$
1, 94, Tool, Food, maxPriceBelief, 1.971,$
1, 94, Tool, Metal, stock, 20,$
1, 94, Tool, Metal, minPriceBelief, 0.9726138,$
1, 94, Tool, Metal, maxPriceBelief, 1.945228,$
1, 94, Tool, Tool, stock, 0,$
1, 94, Tool, Tool, minPriceBelief, 1.033326,$
1, 94, Tool, Tool, maxPriceBelief, 2.066652,$
1, 94, Tool, cash, stock, -8.049381,$
1, 95, Tool, Food, stock, 4.404617,$
1, 95, Tool, Food, minPriceBelief, 1.039574,$
1, 95, Tool, Food, maxPriceBelief, 2.079149,$
1, 95, Tool, Metal, stock, 10.16844,$
1, 95, Tool, Metal, minPriceBelief, 0.9955862,$
1, 95, Tool, Metal, maxPriceBelief, 1.991172,$
1, 95, Tool, Tool, stock, 0,$
1, 95, Tool, Tool, minPriceBelief, 1.032387,$
1, 95, Tool, Tool, maxPriceBelief, 2.064774,$
1, 95, Tool, cash, stock, -8.235673,$
1, 96, Tool, Food, stock, 4.146009,$
1, 96, Tool, Food, minPriceBelief, 1.039574,$
1, 96, Tool, Food, maxPriceBelief, 2.079149,$
1, 96, Tool, Metal, stock, 4.446009,$
1, 96, Tool, Metal, minPriceBelief, 1.039471,$
1, 96, Tool, Metal, maxPriceBelief, 2.078942,$
1, 96, Tool, Tool, stock, 0,$
1, 96, Tool, Tool, minPriceBelief, 0.9855,$
1, 96, Tool, Tool, maxPriceBelief, 1.971,$
1, 96, Tool, cash, stock, 1.534966,$
1, 97, Tool, Food, stock, 11.02902,$
1, 97, Tool, Food, minPriceBelief, 1.039574,$
1, 97, Tool, Food, maxPriceBelief, 2.079149,$
1, 97, Tool, Metal, stock, 11.32902,$
1, 97, Tool, Metal, minPriceBelief, 1.039471,$
1, 97, Tool, Metal, maxPriceBelief, 2.078942,$
1, 97, Tool, Tool, stock, 0,$
1, 97, Tool, Tool, minPriceBelief, 0.9855,$
1, 97, Tool, Tool, maxPriceBelief, 1.971,$
1, 97, Tool, cash, stock, 1.434475,$
1, 98, Tool, Food, stock, 20,$
1, 98, Tool, Food, minPriceBelief, 0.9781087,$
1, 98, Tool, Food, maxPriceBelief, 1.956217,$
1, 98, Tool, Metal, stock, 14.58467,$
1, 98, Tool, Metal, minPriceBelief, 1.039471,$
1, 98, Tool, Metal, maxPriceBelief, 2.078942,$
1, 98, Tool, Tool, stock, 0,$
1, 98, Tool, Tool, minPriceBelief, 0.9855,$
1, 98, Tool, Tool, maxPriceBelief, 1.971,$
1, 98, Tool, cash, stock, -8.568864,$
1, 99, Tool, Food, stock, 12.75855,$
1, 99, Tool, Food, minPriceBelief, 1.039574,$
1, 99, Tool, Food, maxPriceBelief, 2.079149,$
1, 99, Tool, Metal, stock, 13.05855,$
1, 99, Tool, Metal, minPriceBelief, 1.039471,$
1, 99, Tool, Metal, maxPriceBelief, 2.078942,$
1, 99, Tool, Tool, stock, 0,$
1, 99, Tool, Tool, minPriceBelief, 0.9855,$
1, 99, Tool, Tool, maxPriceBelief, 1.971,$
1, 99, Tool, cash, stock, 1.592382,$
,$
2, 0, Food, Wood, stock, 20,$
2, 0, Food, Wood, minPriceBelief, 1.00518,$
2, 0, Food, Wood, maxPriceBelief, 2.010361,$
2, 0, Food, Food, stock, 0,$
2, 0, Food, Food, minPriceBelief, 2.911879,$
2, 0, Food, Food, maxPriceBelief, 3.203067,$
2, 0, Food, cash, stock, 92.74117,$
2, 1, Food, Wood, stock, 12.33308,$
2, 1, Food, Wood, minPriceBelief, 1.083169,$
2, 1, Food, Wood, maxPriceBelief, 2.166337,$
2, 1, Food, Food, stock, 0,$
2, 1, Food, Food, minPriceBelief, 2.911879,$
2, 1, Food, Food, maxPriceBelief, 3.203067,$
2, 1, Food, cash, stock, 120.1832,$
2, 2, Food, Wood, stock, 4.072174,$
2, 2, Food, Wood, minPriceBelief, 1.083169,$
2, 2, Food, Wood, maxPriceBelief, 2.166337,$
2, 2, Food, Food, stock, 0,$
2, 2, Food, Food, minPriceBelief, 2.911879,$
2, 2, Food, Food, maxPriceBelief, 3.203067,$
2, 2, Food, cash, stock, 121.8527,$
2, 3, Food, Wood, stock, 18,$
2, 3, Food, Wood, minPriceBelief, 1.017483,$
2, 3, Food, Wood, maxPriceBelief, 2.034966,$
2, 3, Food, Food, stock, 0,$
2, 3, Food, Food, minPriceBelief, 2.997653,$
2, 3, Food, Food, maxPriceBelief, 3.297418,$
2, 3, Food, cash, stock, 107.8586,$
2, 4, Food, Wood, stock, 1.749488,$
2, 4, Food, Wood, minPriceBelief, 1.083169,$
2, 4, Food, Wood, maxPriceBelief, 2.166337,$
2, 4, Food, Food, stock, 0,$
2, 4, Food, Food, minPriceBelief, 2.911879,$
2, 4, Food, Food, maxPriceBelief, 3.203067,$
2, 4, Food, cash, stock, 121.2637,$
2, 5, Food, Wood, stock, 4.388561,$
2, 5, Food, Wood, minPriceBelief, 1.083169,$
2, 5, Food, Wood, maxPriceBelief, 2.166337,$
2, 5, Food, Food, stock, 0,$
2, 5, Food, Food, minPriceBelief, 2.911879,$
2, 5, Food, Food, maxPriceBelief, 3.203067,$
2, 5, Food, cash, stock, 120.99,$
2, 6, Food, Wood, stock, 20,$
2, 6, Food, Wood, minPriceBelief, 1.005652,$
2, 6, Food, Wood, maxPriceBelief, 2.011303,$
2, 6, Food, Food, stock, 0,$
2, 6, Food, Food, minPriceBelief, 2.911879,$
2, 6, Food, Food, maxPriceBelief, 3.203067,$
2, 6, Food, cash, stock, 94.91099,$
2, 7, Food, Wood, stock, 15.01409,$
2, 7, Food, Wood, minPriceBelief, 1.083169,$
2, 7, Food, Wood, maxPriceBelief, 2.166337,$
2, 7, Food, Food, stock, 0,$
2, 7, Food, Food, minPriceBelief, 2.911879,$
2, 7, Food, Food, maxPriceBelief, 3.203067,$
2, 7, Food, cash, stock, 121.8009,$
2, 8, Food, Wood, stock, 12.26394,$
2, 8, Food, Wood, minPriceBelief, 1.083169,$
2, 8, Food, Wood, maxPriceBelief, 2.166337,$
2, 8, Food, Food, stock, 0,$
2, 8, Food, Food, minPriceBelief, 2.911879,$
2, 8, Food, Food, maxPriceBelief, 3.203067,$
2, 8, Food, cash, stock, 120.5645,$
2, 9, Food, Wood, stock, 18,$
2, 9, Food, Wood, minPriceBelief, 1.015688,$
2, 9, Food, Wood, maxPriceBelief, 2.031376,$
2, 9, Food, Food, stock, 0,$
2, 9, Food, Food, minPriceBelief, 2.947591,$
2, 9, Food, Food, maxPriceBelief, 3.242351,$
2, 9, Food, cash, stock, 96.31393,$
2, 10, Food, Wood, stock, 18.474,$
2, 10, Food, Wood, minPriceBelief, 1.047608,$
2, 10, Food, Wood, maxPriceBelief, 2.095217,$
2, 10, Food, Food, stock, 0,$
2, 10, Food, Food, minPriceBelief, 2.911879,$
2, 10, Food, Food, maxPriceBelief, 3.203067,$
2, 10, Food, cash, stock, 107.216,$
2, 11, Food, Wood, stock, 20,$
2, 11, Food, Wood, minPriceBelief, 0.9717019,$
2, 11, Food, Wood, maxPriceBelief, 1.943404,$
2, 11, Food, Food, stock, 0,$
2, 11, Food, Food, minPriceBelief, 3.106063,$
2, 11, Food, Food, maxPriceBelief, 3.41667,$
2, 11, Food, cash, stock, 108.9601,$
2, 12, Food, Wood, stock, 9.157332,$
2, 12, Food, Wood, minPriceBelief, 1.037256,$
2, 12, Food, Wood, maxPriceBelief, 2.074512,$
2, 12, Food, Food, stock, 0,$
2, 12, Food, Food, minPriceBelief, 2.911879,$
2, 12, Food, Food, maxPriceBelief, 3.203067,$
2, 12, Food, cash, stock, 107.7261,$
2, 13, Food, Wood, stock, 15.30595,$
2, 13, Food, Wood, minPriceBelief, 1.083169,$
2, 13, Food, Wood, maxPriceBelief, 2.166337,$
2, 13, Food, Food, stock, 0,$
2, 13, Food, Food, minPriceBelief, 2.911879,$
2, 13, Food, Food, maxPriceBelief, 3.203067,$
2, 13, Food, cash, stock, 120.2953,$
2, 14, Food, Wood, stock, 13.75743,$
2, 14, Food, Wood, minPriceBelief, 1.083169,$
2, 14, Food, Wood, maxPriceBelief, 2.166337,$
2, 14, Food, Food, stock, 0,$
2, 14, Food, Food, minPriceBelief, 2.911879,$
2, 14, Food, Food, maxPriceBelief, 3.203067,$
2, 14, Food, cash, stock, 120.3712,$
2, 15, Food, Wood, stock, 13.32381,$
2, 15, Food, Wood, minPriceBelief, 1.083169,$
2, 15, Food, Wood, maxPriceBelief, 2.166337,$
2, 15, Food, Food, stock, 0,$
2, 15, Food, Food, minPriceBelief, 2.911879,$
2, 15, Food, Food, maxPriceBelief, 3.203067,$
2, 15, Food, cash, stock, 119.9672,$
2, 16, Food, Wood, stock, 5.28351,$
2, 16, Food, Wood, minPriceBelief, 1.083169,$
2, 16, Food, Wood, maxPriceBelief, 2.166337,$
2, 16, Food, Food, stock, 0,$
2, 16, Food, Food, minPriceBelief, 2.911879,$
2, 16, Food, Food, maxPriceBelief, 3.203067,$
2, 16, Food, cash, stock, 121.1743,$
2, 17, Food, Wood, stock, 20,$
2, 17, Food, Wood, minPriceBelief, 1.004945,$
2, 17, Food, Wood, maxPriceBelief, 2.00989,$
2, 17, Food, Food, stock, 0,$
2, 17, Food, Food, minPriceBelief, 2.911879,$
2, 17, Food, Food, maxPriceBelief, 3.203067,$
2, 17, Food, cash, stock, 87.48024,$
2, 18, Food, Wood, stock, 20,$
2, 18, Food, Wood, minPriceBelief, 0.9712464,$
2, 18, Food, Wood, maxPriceBelief, 1.942493,$
2, 18, Food, Food, stock, 0,$
2, 18, Food, Food, minPriceBelief, 2.809003,$
2, 18, Food, Food, maxPriceBelief, 3.089904,$
2, 18, Food, cash, stock, 99.8879,$
2, 19, Food, Wood, stock, 18,$
2, 19, Food, Wood, minPriceBelief, 1.016286,$
2, 19, Food, Wood, maxPriceBelief, 2.032571,$
2, 19, Food, Food, stock, 0,$
2, 19, Food, Food, minPriceBelief, 3.054916,$
2, 19, Food, Food, maxPriceBelief, 3.360408,$
2, 19, Food, cash, stock, 99.22729,$
2, 20, Wood, Food, stock, 17.38781,$
2, 20, Wood, Food, minPriceBelief, 1.180941,$
2, 20, Wood, Food, maxPriceBelief, 2.361881,$
2, 20, Wood, Tool, stock, 19.28781,$
2, 20, Wood, Tool, minPriceBelief, 1.405174,$
2, 20, Wood, Tool, maxPriceBelief, 2.810347,$
2, 20, Wood, Wood, stock, 0,$
2, 20, Wood, Wood, minPriceBelief, 1.633509,$
2, 20, Wood, Wood, maxPriceBelief, 1.947243,$
2, 20, Wood, cash, stock, 10.1942,$
2, 21, Wood, Food, stock, 20,$
2, 21, Wood, Food, minPriceBelief, 1.01249,$
2, 21, Wood, Food, maxPriceBelief, 2.02498,$
2, 21, Wood, Tool, stock, 13.37972,$
2, 21, Wood, Tool, minPriceBelief, 1.405174,$
2, 21, Wood, Tool, maxPriceBelief, 2.810347,$
2, 21, Wood, Wood, stock, 0,$
2, 21, Wood, Wood, minPriceBelief, 1.633509,$
2, 21, Wood, Wood, maxPriceBelief, 1.942767,$
2, 21, Wood, cash, stock, -11.82014,$
2, 22, Wood, Food, stock, 18.9,$
2, 22, Wood, Food, minPriceBelief, 1.119074,$
2, 22, Wood, Food, maxPriceBelief, 2.238148,$
2, 22, Wood, Tool, stock, 16.69187,$
2, 22, Wood, Tool, minPriceBelief, 1.405174,$
2, 22, Wood, Tool, maxPriceBelief, 2.810347,$
2, 22, Wood, Wood, stock, 0,$
2, 22, Wood, Wood, minPriceBelief, 1.508242,$
2, 22, Wood, Wood, maxPriceBelief, 1.953604,$
2, 22, Wood, cash, stock, 4.325356,$
2, 23, Wood, Food, stock, 4.724264,$
2, 23, Wood, Food, minPriceBelief, 1.180941,$
2, 23, Wood, Food, maxPriceBelief, 2.361881,$
2, 23, Wood, Tool, stock, 14.60567,$
2, 23, Wood, Tool, minPriceBelief, 1.35363,$
2, 23, Wood, Tool, maxPriceBelief, 2.70726,$
2, 23, Wood, Wood, stock, 0,$
2, 23, Wood, Wood, minPriceBelief, 1.633509,$
2, 23, Wood, Wood, maxPriceBelief, 1.947243,$
2, 23, Wood, cash, stock, -3.783303,$
2, 24, Wood, Food, stock, 18.9,$
2, 24, Wood, Food, minPriceBelief, 1.114253,$
2, 24, Wood, Food, maxPriceBelief, 2.228507,$
2, 24, Wood, Tool, stock, 12.78775,$
2, 24, Wood, Tool, minPriceBelief, 1.405174,$
2, 24, Wood, Tool, maxPriceBelief, 2.810347,$
2, 24, Wood, Wood, stock, 0,$
2, 24, Wood, Wood, minPriceBelief, 1.669082,$
2, 24, Wood, Wood, maxPriceBelief, 1.943745,$
