round, agent, produces, commodity_stock, type, cs_amount
1, 65, Metal, Ore, minPriceBelief, 1.03274
1, 65, Metal, Ore, maxPriceBelief, 2.06548
1, 65, Metal, Metal, stock, 0
1, 65, Metal, Metal, minPriceBelief, 1
1, 65, Metal, Metal, maxPriceBelief, 1.97
1, 65, Metal, cash, stock, 1.687434
1, 65, Metal, profit, stock, -98.31257
1, 66, Metal, Food, stock, 5.821782
1, 66, Metal, Food, minPriceBelief, 1.042447
1, 66, Metal, Food, maxPriceBelief, 2.084895
1, 66, Metal, Ore, stock, 5.821782
1, 66, Metal, Ore, minPriceBelief, 1.03274
1, 66, Metal, Ore, maxPriceBelief, 2.06548
1, 66, Metal, Metal, stock, 0
1, 66, Metal, Metal, minPriceBelief, 1
1, 66, Metal, Metal, maxPriceBelief, 1.97
1, 66, Metal, cash, stock, 1.703556
1, 66, Metal, profit, stock, -98.29644
1, 67, Metal, Food, stock, 17.26928
1, 67, Metal, Food, minPriceBelief, 1.042447
1, 67, Metal, Food, maxPriceBelief, 2.084895
1, 67, Metal, Ore, stock, 19.26928
1, 67, Metal, Ore, minPriceBelief, 1
1, 67, Metal, Ore, maxPriceBelief, 1.95515
1, 67, Metal, Metal, stock, 0
1, 67, Metal, Metal, minPriceBelief, 1.037829
1, 67, Metal, Metal, maxPriceBelief, 2.075658
1, 67, Metal, cash, stock, -1.158585
1, 67, Metal, profit, stock, -101.1586
1, 68, Metal, Food, stock, 9.664848
1, 68, Metal, Food, minPriceBelief, 1.042447
1, 68, Metal, Food, maxPriceBelief, 2.084895
1, 68, Metal, Ore, stock, 9.664848
1, 68, Metal, Ore, minPriceBelief, 1.03274
1, 68, Metal, Ore, maxPriceBelief, 2.06548
1, 68, Metal, Metal, stock, 0
1, 68, Metal, Metal, minPriceBelief, 1.034853
1, 68, Metal, Metal, maxPriceBelief, 2.069705
1, 68, Metal, cash, stock, 1.89882
1, 68, Metal, profit, stock, -98.10118
1, 69, Metal, Food, stock, 6.486702
1, 69, Metal, Food, minPriceBelief, 1.042447
1, 69, Metal, Food, maxPriceBelief, 2.084895
1, 69, Metal, Ore, stock, 6.486702
1, 69, Metal, Ore, minPriceBelief, 1.03274
1, 69, Metal, Ore, maxPriceBelief, 2.06548
1, 69, Metal, Metal, stock, 0
1, 69, Metal, Metal, minPriceBelief, 1
1, 69, Metal, Metal, maxPriceBelief, 1.97
1, 69, Metal, cash, stock, 1.792597
1, 69, Metal, profit, stock, -98.20741
1, 70, Metal, Food, stock, 8.307567
1, 70, Metal, Food, minPriceBelief, 1.042447
1, 70, Metal, Food, maxPriceBelief, 2.084895
1, 70, Metal, Ore, stock, 8.307567
1, 70, Metal, Ore, minPriceBelief, 1.03274
1, 70, Metal, Ore, maxPriceBelief, 2.06548
1, 70, Metal, Metal, stock, 0
1, 70, Metal, Metal, minPriceBelief, 1
1, 70, Metal, Metal, maxPriceBelief, 1.97
1, 70, Metal, cash, stock, 1.6145
1, 70, Metal, profit, stock, -98.3855
1, 71, Metal, Food, stock, 11.58049
1, 71, Metal, Food, minPriceBelief, 1.042447
1, 71, Metal, Food, maxPriceBelief, 2.084895
1, 71, Metal, Ore, stock, 11.58049
1, 71, Metal, Ore, minPriceBelief, 1.03274
1, 71, Metal, Ore, maxPriceBelief, 2.06548
1, 71, Metal, Metal, stock, 0
1, 71, Metal, Metal, minPriceBelief, 1
1, 71, Metal, Metal, maxPriceBelief, 1.97
1, 71, Metal, cash, stock, 1.780507
1, 71, Metal, profit, stock, -98.21949
1, 72, Metal, Food, stock, 12.02653
1, 72, Metal, Food, minPriceBelief, 1.042447
1, 72, Metal, Food, maxPriceBelief, 2.084895
1, 72, Metal, Ore, stock, 12.02653
1, 72, Metal, Ore, minPriceBelief, 1.03274
1, 72, Metal, Ore, maxPriceBelief, 2.06548
1, 72, Metal, Metal, stock, 0
1, 72, Metal, Metal, minPriceBelief, 1.032967
1, 72, Metal, Metal, maxPriceBelief, 2.065934
1, 72, Metal, cash, stock, 1.883738
1, 72, Metal, profit, stock, -98.11626
1, 73, Metal, Food, stock, 6.024969
1, 73, Metal, Food, minPriceBelief, 1.042447
1, 73, Metal, Food, maxPriceBelief, 2.084895
1, 73, Metal, Ore, stock, 6.024969
1, 73, Metal, Ore, minPriceBelief, 1.03274
1, 73, Metal, Ore, maxPriceBelief, 2.06548
1, 73, Metal, Metal, stock, 0
1, 73, Metal, Metal, minPriceBelief, 1
1, 73, Metal, Metal, maxPriceBelief, 1.97
1, 73, Metal, cash, stock, 1.519768
1, 73, Metal, profit, stock, -98.48023
1, 74, Metal, Food, stock, 6.932657
1, 74, Metal, Food, minPriceBelief, 1.042447
1, 74, Metal, Food, maxPriceBelief, 2.084895
1, 74, Metal, Ore, stock, 6.932657
1, 74, Metal, Ore, minPriceBelief, 1.03274
1, 74, Metal, Ore, maxPriceBelief, 2.06548
1, 74, Metal, Metal, stock, 0
1, 74, Metal, Metal, minPriceBelief, 1
1, 74, Metal, Metal, maxPriceBelief, 1.97
1, 74, Metal, cash, stock, 1.811981
1, 74, Metal, profit, stock, -98.18802
1, 75, Metal, Food, stock, 11.47784
1, 75, Metal, Food, minPriceBelief, 1.042447
1, 75, Metal, Food, maxPriceBelief, 2.084895
1, 75, Metal, Ore, stock, 11.47784
1, 75, Metal, Ore, minPriceBelief, 1.03274
1, 75, Metal, Ore, maxPriceBelief, 2.06548
1, 75, Metal, Metal, stock, 0
1, 75, Metal, Metal, minPriceBelief, 1
1, 75, Metal, Metal, maxPriceBelief, 1.97
1, 75, Metal, cash, stock, 1.517926
1, 75, Metal, profit, stock, -98.48207
1, 76, Metal, Food, stock, 8.711565
1, 76, Metal, Food, minPriceBelief, 1.042447
1, 76, Metal, Food, maxPriceBelief, 2.084895
1, 76, Metal, Ore, stock, 19.71157
1, 76, Metal, Ore, minPriceBelief, 1
1, 76, Metal, Ore, maxPriceBelief, 1.940428
1, 76, Metal, Metal, stock, 0
1, 76, Metal, Metal, minPriceBelief, 1.044972
1, 76, Metal, Metal, maxPriceBelief, 2.089944
1, 76, Metal, cash, stock, -16.99107
1, 76, Metal, profit, stock, -116.9911
1, 77, Metal, Food, stock, 10.76609
1, 77, Metal, Food, minPriceBelief, 1.042447
1, 77, Metal, Food, maxPriceBelief, 2.084895
1, 77, Metal, Ore, stock, 10.76609
1, 77, Metal, Ore, minPriceBelief, 1.03274
1, 77, Metal, Ore, maxPriceBelief, 2.06548
1, 77, Metal, Metal, stock, 0
1, 77, Metal, Metal, minPriceBelief, 1
1, 77, Metal, Metal, maxPriceBelief, 1.97
1, 77, Metal, cash, stock, 1.706058
1, 77, Metal, profit, stock, -98.29395
1, 78, Metal, Food, stock, 16.38786
1, 78, Metal, Food, minPriceBelief, 1.042447
1, 78, Metal, Food, maxPriceBelief, 2.084895
1, 78, Metal, Ore, stock, 19.38786
1, 78, Metal, Ore, minPriceBelief, 1
1, 78, Metal, Ore, maxPriceBelief, 1.947762
1, 78, Metal, Metal, stock, 0
1, 78, Metal, Metal, minPriceBelief, 1
1, 78, Metal, Metal, maxPriceBelief, 1.97
1, 78, Metal, cash, stock, -2.95357
1, 78, Metal, profit, stock, -102.9536
1, 79, Metal, Food, stock, 10.37167
1, 79, Metal, Food, minPriceBelief, 1.042447
1, 79, Metal, Food, maxPriceBelief, 2.084895
1, 79, Metal, Ore, stock, 10.37167
1, 79, Metal, Ore, minPriceBelief, 1.03274
1, 79, Metal, Ore, maxPriceBelief, 2.06548
1, 79, Metal, Metal, stock, 0
1, 79, Metal, Metal, minPriceBelief, 1
1, 79, Metal, Metal, maxPriceBelief, 1.97
1, 79, Metal, cash, stock, 1.76884
1, 79, Metal, profit, stock, -98.23116
1, 80, Tool, Food, stock, 14.80081
1, 80, Tool, Food, minPriceBelief, 1.042447
1, 80, Tool, Food, maxPriceBelief, 2.084895
1, 80, Tool, Metal, stock, 15.10081
1, 80, Tool, Metal, minPriceBelief, 1.045849
1, 80, Tool, Metal, maxPriceBelief, 2.091698
1, 80, Tool, Tool, stock, 0
1, 80, Tool, Tool, minPriceBelief, 1
1, 80, Tool, Tool, maxPriceBelief, 1.97
1, 80, Tool, cash, stock, 1.500363
1, 80, Tool, profit, stock, -98.49963
1, 81, Tool, Food, stock, 19.279
1, 81, Tool, Food, minPriceBelief, 1
1, 81, Tool, Food, maxPriceBelief, 1.947762
1, 81, Tool, Metal, stock, 16.579
1, 81, Tool, Metal, minPriceBelief, 1.045849
1, 81, Tool, Metal, maxPriceBelief, 2.091698
1, 81, Tool, Tool, stock, 0
1, 81, Tool, Tool, minPriceBelief, 1.033041
1, 81, Tool, Tool, maxPriceBelief, 2.066082
1, 81, Tool, cash, stock, -3.487356
1, 81, Tool, profit, stock, -103.4874
1, 82, Tool, Food, stock, 14.72909
1, 82, Tool, Food, minPriceBelief, 1.042447
1, 82, Tool, Food, maxPriceBelief, 2.084895
1, 82, Tool, Metal, stock, 15.02909
1, 82, Tool, Metal, minPriceBelief, 1.045849
1, 82, Tool, Metal, maxPriceBelief, 2.091698
1, 82, Tool, Tool, stock, 0
1, 82, Tool, Tool, minPriceBelief, 1
1, 82, Tool, Tool, maxPriceBelief, 1.97
1, 82, Tool, cash, stock, 1.794086
1, 82, Tool, profit, stock, -98.20592
1, 83, Tool, Food, stock, 12.08088
1, 83, Tool, Food, minPriceBelief, 1.042447
1, 83, Tool, Food, maxPriceBelief, 2.084895
1, 83, Tool, Metal, stock, 19.38088
1, 83, Tool, Metal, minPriceBelief, 1
1, 83, Tool, Metal, maxPriceBelief, 1.940858
1, 83, Tool, Tool, stock, 0
1, 83, Tool, Tool, minPriceBelief, 1
1, 83, Tool, Tool, maxPriceBelief, 1.97
1, 83, Tool, cash, stock, -9.267563
1, 83, Tool, profit, stock, -109.2676
1, 84, Tool, Food, stock, 13.34869
1, 84, Tool, Food, minPriceBelief, 1.042447
1, 84, Tool, Food, maxPriceBelief, 2.084895
1, 84, Tool, Metal, stock, 13.64869
1, 84, Tool, Metal, minPriceBelief, 1.045849
1, 84, Tool, Metal, maxPriceBelief, 2.091698
1, 84, Tool, Tool, stock, 0
1, 84, Tool, Tool, minPriceBelief, 1
1, 84, Tool, Tool, maxPriceBelief, 1.97
1, 84, Tool, cash, stock, 1.840117
1, 84, Tool, profit, stock, -98.15988
1, 85, Tool, Food, stock, 16.6091
1, 85, Tool, Food, minPriceBelief, 1.042447
1, 85, Tool, Food, maxPriceBelief, 2.084895
1, 85, Tool, Metal, stock, 16.9091
1, 85, Tool, Metal, minPriceBelief, 1.045849
1, 85, Tool, Metal, maxPriceBelief, 2.091698
1, 85, Tool, Tool, stock, 0
1, 85, Tool, Tool, minPriceBelief, 1
1, 85, Tool, Tool, maxPriceBelief, 1.97
1, 85, Tool, cash, stock, 1.717375
1, 85, Tool, profit, stock, -98.28262
1, 86, Tool, Food, stock, 6.840312
1, 86, Tool, Food, minPriceBelief, 1.042447
1, 86, Tool, Food, maxPriceBelief, 2.084895
1, 86, Tool, Metal, stock, 7.140312
1, 86, Tool, Metal, minPriceBelief, 1.045849
1, 86, Tool, Metal, maxPriceBelief, 2.091698
1, 86, Tool, Tool, stock, 0
1, 86, Tool, Tool, minPriceBelief, 1
1, 86, Tool, Tool, maxPriceBelief, 1.97
1, 86, Tool, cash, stock, 1.768202
1, 86, Tool, profit, stock, -98.2318
1, 87, Tool, Food, stock, 3.852545
1, 87, Tool, Food, minPriceBelief, 1.042447
1, 87, Tool, Food, maxPriceBelief, 2.084895
1, 87, Tool, Metal, stock, 4.152545
1, 87, Tool, Metal, minPriceBelief, 1.045849
1, 87, Tool, Metal, maxPriceBelief, 2.091698
1, 87, Tool, Tool, stock, 0
1, 87, Tool, Tool, minPriceBelief, 1
1, 87, Tool, Tool, maxPriceBelief, 1.97
1, 87, Tool, cash, stock, 1.608266
1, 87, Tool, profit, stock, -98.39173
1, 88, Tool, Food, stock, 4.960714
1, 88, Tool, Food, minPriceBelief, 1.042447
1, 88, Tool, Food, maxPriceBelief, 2.084895
1, 88, Tool, Metal, stock, 5.260714
1, 88, Tool, Metal, minPriceBelief, 1.045849
1, 88, Tool, Metal, maxPriceBelief, 2.091698
1, 88, Tool, Tool, stock, 0
1, 88, Tool, Tool, minPriceBelief, 1.034688
1, 88, Tool, Tool, maxPriceBelief, 2.069376
1, 88, Tool, cash, stock, 1.897506
1, 88, Tool, profit, stock, -98.10249
1, 89, Tool, Food, stock, 4.987512
1, 89, Tool, Food, minPriceBelief, 1.042447
1, 89, Tool, Food, maxPriceBelief, 2.084895
1, 89, Tool, Metal, stock, 5.287511
1, 89, Tool, Metal, minPriceBelief, 1.045849
1, 89, Tool, Metal, maxPriceBelief, 2.091698
1, 89, Tool, Tool, stock, 0
1, 89, Tool, Tool, minPriceBelief, 1
1, 89, Tool, Tool, maxPriceBelief, 1.97
1, 89, Tool, cash, stock, 1.75316
1, 89, Tool, profit, stock, -98.24684
1, 90, Tool, Food, stock, 12.95354
1, 90, Tool, Food, minPriceBelief, 1.042447
1, 90, Tool, Food, maxPriceBelief, 2.084895
1, 90, Tool, Metal, stock, 13.25354
1, 90, Tool, Metal, minPriceBelief, 1.045849
1, 90, Tool, Metal, maxPriceBelief, 2.091698
1, 90, Tool, Tool, stock, 0
1, 90, Tool, Tool, minPriceBelief, 1
1, 90, Tool, Tool, maxPriceBelief, 1.97
1, 90, Tool, cash, stock, 1.62368
1, 90, Tool, profit, stock, -98.37632
1, 91, Tool, Food, stock, 17.02505
1, 91, Tool, Food, minPriceBelief, 1.042447
1, 91, Tool, Food, maxPriceBelief, 2.084895
1, 91, Tool, Metal, stock, 17.32505
1, 91, Tool, Metal, minPriceBelief, 1.045849
1, 91, Tool, Metal, maxPriceBelief, 2.091698
1, 91, Tool, Tool, stock, 0
1, 91, Tool, Tool, minPriceBelief, 1
1, 91, Tool, Tool, maxPriceBelief, 1.97
1, 91, Tool, cash, stock, 1.498022
1, 91, Tool, profit, stock, -98.50198
1, 92, Tool, Food, stock, 12.13056
1, 92, Tool, Food, minPriceBelief, 1.042447
1, 92, Tool, Food, maxPriceBelief, 2.084895
1, 92, Tool, Metal, stock, 12.43056
1, 92, Tool, Metal, minPriceBelief, 1.045849
1, 92, Tool, Metal, maxPriceBelief, 2.091698
1, 92, Tool, Tool, stock, 0
1, 92, Tool, Tool, minPriceBelief, 1.03946
1, 92, Tool, Tool, maxPriceBelief, 2.07892
1, 92, Tool, cash, stock, 1.935681
1, 92, Tool, profit, stock, -98.06432
1, 93, Tool, Food, stock, 15.87016
1, 93, Tool, Food, minPriceBelief, 1.042447
1, 93, Tool, Food, maxPriceBelief, 2.084895
1, 93, Tool, Metal, stock, 16.17016
1, 93, Tool, Metal, minPriceBelief, 1.045849
1, 93, Tool, Metal, maxPriceBelief, 2.091698
1, 93, Tool, Tool, stock, 0
1, 93, Tool, Tool, minPriceBelief, 1.038127
1, 93, Tool, Tool, maxPriceBelief, 2.076254
1, 93, Tool, cash, stock, 1.925016
1, 93, Tool, profit, stock, -98.07498
1, 94, Tool, Food, stock, 6.653383
1, 94, Tool, Food, minPriceBelief, 1.042447
1, 94, Tool, Food, maxPriceBelief, 2.084895
1, 94, Tool, Metal, stock, 19.95338
1, 94, Tool, Metal, minPriceBelief, 1
1, 94, Tool, Metal, maxPriceBelief, 1.940406
1, 94, Tool, Tool, stock, 0
1, 94, Tool, Tool, minPriceBelief, 1
1, 94, Tool, Tool, maxPriceBelief, 1.97
1, 94, Tool, cash, stock, -22.15814
1, 94, Tool, profit, stock, -122.1581
1, 95, Tool, Food, stock, 7.493383
1, 95, Tool, Food, minPriceBelief, 1.042447
1, 95, Tool, Food, maxPriceBelief, 2.084895
1, 95, Tool, Metal, stock, 7.793384
1, 95, Tool, Metal, minPriceBelief, 1.045849
1, 95, Tool, Metal, maxPriceBelief, 2.091698
1, 95, Tool, Tool, stock, 0
1, 95, Tool, Tool, minPriceBelief, 1.032603
1, 95, Tool, Tool, maxPriceBelief, 2.065206
1, 95, Tool, cash, stock, 1.880823
1, 95, Tool, profit, stock, -98.11918
1, 96, Tool, Food, stock, 4.860473
1, 96, Tool, Food, minPriceBelief, 1.042447
1, 96, Tool, Food, maxPriceBelief, 2.084895
1, 96, Tool, Metal, stock, 5.160473
1, 96, Tool, Metal, minPriceBelief, 1.045849
1, 96, Tool, Metal, maxPriceBelief, 2.091698
1, 96, Tool, Tool, stock, 0
1, 96, Tool, Tool, minPriceBelief, 1.032048
1, 96, Tool, Tool, maxPriceBelief, 2.064095
1, 96, Tool, cash, stock, 1.876381
1, 96, Tool, profit, stock, -98.12362
1, 97, Tool, Food, stock, 11.80357
1, 97, Tool, Food, minPriceBelief, 1.042447
1, 97, Tool, Food, maxPriceBelief, 2.084895
1, 97, Tool, Metal, stock, 12.10357
1, 97, Tool, Metal, minPriceBelief, 1.045849
1, 97, Tool, Metal, maxPriceBelief, 2.091698
1, 97, Tool, Tool, stock, 0
1, 97, Tool, Tool, minPriceBelief, 1
1, 97, Tool, Tool, maxPriceBelief, 1.97
1, 97, Tool, cash, stock, 1.502486
1, 97, Tool, profit, stock, -98.49751
1, 98, Tool, Food, stock, 10.80102
1, 98, Tool, Food, minPriceBelief, 1.042447
1, 98, Tool, Food, maxPriceBelief, 2.084895
1, 98, Tool, Metal, stock, 11.10102
1, 98, Tool, Metal, minPriceBelief, 1.045849
1, 98, Tool, Metal, maxPriceBelief, 2.091698
1, 98, Tool, Tool, stock, 0
1, 98, Tool, Tool, minPriceBelief, 1
1, 98, Tool, Tool, maxPriceBelief, 1.97
1, 98, Tool, cash, stock, 1.741932
1, 98, Tool, profit, stock, -98.25807
1, 99, Tool, Food, stock, 11.34082
1, 99, Tool, Food, minPriceBelief, 1.042447
1, 99, Tool, Food, maxPriceBelief, 2.084895
1, 99, Tool, Metal, stock, 11.64082
1, 99, Tool, Metal, minPriceBelief, 1.045849
1, 99, Tool, Metal, maxPriceBelief, 2.091698
1, 99, Tool, Tool, stock, 0
1, 99, Tool, Tool, minPriceBelief, 1
1, 99, Tool, Tool, maxPriceBelief, 1.97
1, 99, Tool, cash, stock, 1.756502
1, 99, Tool, profit, stock, -98.2435

2, 0, Food, Wood, stock, 19.78091
2, 0, Food, Wood, minPriceBelief, 1.002744
2, 0, Food, Wood, maxPriceBelief, 2.005489
2, 0, Food, Food, stock, 0
2, 0, Food, Food, minPriceBelief, 2
2, 0, Food, Food, maxPriceBelief, 2.2
2, 0, Food, cash, stock, 92.35941
2, 0, Food, profit, stock, -9.435852
2, 1, Food, Wood, stock, 15.49963
2, 1, Food, Wood, minPriceBelief, 1.070539
2, 1, Food, Wood, maxPriceBelief, 2.141078
2, 1, Food, Food, stock, 0
2, 1, Food, Food, minPriceBelief, 2
2, 1, Food, Food, maxPriceBelief, 2.2
2, 1, Food, cash, stock, 103.5994
2, 1, Food, profit, stock, 1.895424
2, 2, Food, Wood, stock, 14.01542
2, 2, Food, Wood, minPriceBelief, 1.070539
2, 2, Food, Wood, maxPriceBelief, 2.141078
2, 2, Food, Food, stock, 0
2, 2, Food, Food, minPriceBelief, 2
2, 2, Food, Food, maxPriceBelief, 2.2
2, 2, Food, cash, stock, 103.5555
2, 2, Food, profit, stock, 1.918915
2, 3, Food, Wood, stock, 17.69613
2, 3, Food, Wood, minPriceBelief, 1.007057
2, 3, Food, Wood, maxPriceBelief, 2.014115
2, 3, Food, Food, stock, 0
2, 3, Food, Food, minPriceBelief, 3.602706
2, 3, Food, Food, maxPriceBelief, 3.962977
2, 3, Food, cash, stock, 99.03502
2, 3, Food, profit, stock, 2.635735
2, 4, Food, Wood, stock, 17.35871
2, 4, Food, Wood, minPriceBelief, 1.030185
2, 4, Food, Wood, maxPriceBelief, 2.06037
2, 4, Food, Food, stock, 0
2, 4, Food, Food, minPriceBelief, 2
2, 4, Food, Food, maxPriceBelief, 2.2
2, 4, Food, cash, stock, 86.98914
2, 4, Food, profit, stock, -14.82616
2, 5, Food, Wood, stock, 14.42472
2, 5, Food, Wood, minPriceBelief, 1.070539
2, 5, Food, Wood, maxPriceBelief, 2.141078
2, 5, Food, Food, stock, 0
2, 5, Food, Food, minPriceBelief, 2
2, 5, Food, Food, maxPriceBelief, 2.2
2, 5, Food, cash, stock, 103.6771
2, 5, Food, profit, stock, 1.869247
2, 6, Food, Wood, stock, 8.350777
2, 6, Food, Wood, minPriceBelief, 1.070539
2, 6, Food, Wood, maxPriceBelief, 2.141078
2, 6, Food, Food, stock, 0
2, 6, Food, Food, minPriceBelief, 2
2, 6, Food, Food, maxPriceBelief, 2.2
2, 6, Food, cash, stock, 103.4863
2, 6, Food, profit, stock, 1.848404
2, 7, Food, Wood, stock, 5.628864
2, 7, Food, Wood, minPriceBelief, 1.045816
2, 7, Food, Wood, maxPriceBelief, 2.091633
2, 7, Food, Food, stock, 0
2, 7, Food, Food, minPriceBelief, 3.642384
2, 7, Food, Food, maxPriceBelief, 4.006622
2, 7, Food, cash, stock, 102.4347
2, 7, Food, profit, stock, 2.667274
2, 8, Food, Wood, stock, 19.33934
2, 8, Food, Wood, minPriceBelief, 1
2, 8, Food, Wood, maxPriceBelief, 1.9404
2, 8, Food, Food, stock, 0
2, 8, Food, Food, minPriceBelief, 3.506086
2, 8, Food, Food, maxPriceBelief, 3.856695
2, 8, Food, cash, stock, 77.9813
2, 8, Food, profit, stock, -0.8190689
2, 9, Food, Wood, stock, 19.95086
2, 9, Food, Wood, minPriceBelief, 1
2, 9, Food, Wood, maxPriceBelief, 1.944077
2, 9, Food, Food, stock, 0
2, 9, Food, Food, minPriceBelief, 3.021852
2, 9, Food, Food, maxPriceBelief, 3.324038
2, 9, Food, cash, stock, 98.06737
2, 9, Food, profit, stock, -0.6930161
2, 10, Food, Wood, stock, 8.136657
2, 10, Food, Wood, minPriceBelief, 1.070539
2, 10, Food, Wood, maxPriceBelief, 2.141078
2, 10, Food, Food, stock, 0
2, 10, Food, Food, minPriceBelief, 2
2, 10, Food, Food, maxPriceBelief, 2.2
2, 10, Food, cash, stock, 103.8111
2, 10, Food, profit, stock, 1.910873
2, 11, Food, Wood, stock, 4.716619
2, 11, Food, Wood, minPriceBelief, 1.070539
2, 11, Food, Wood, maxPriceBelief, 2.141078
2, 11, Food, Food, stock, 0
2, 11, Food, Food, minPriceBelief, 2
2, 11, Food, Food, maxPriceBelief, 2.2
2, 11, Food, cash, stock, 103.4392
2, 11, Food, profit, stock, 1.838463
2, 12, Food, Wood, stock, 7.673519
2, 12, Food, Wood, minPriceBelief, 1.070539
2, 12, Food, Wood, maxPriceBelief, 2.141078
2, 12, Food, Food, stock, 0
2, 12, Food, Food, minPriceBelief, 2
2, 12, Food, Food, maxPriceBelief, 2.2
2, 12, Food, cash, stock, 103.5574
2, 12, Food, profit, stock, 1.906258
2, 13, Food, Wood, stock, 13.78419
2, 13, Food, Wood, minPriceBelief, 1.070539
2, 13, Food, Wood, maxPriceBelief, 2.141078
2, 13, Food, Food, stock, 0
2, 13, Food, Food, minPriceBelief, 2
2, 13, Food, Food, maxPriceBelief, 2.2
2, 13, Food, cash, stock, 103.5029
2, 13, Food, profit, stock, 1.92234
2, 14, Food, Wood, stock, 11.65206
2, 14, Food, Wood, minPriceBelief, 1.070539
2, 14, Food, Wood, maxPriceBelief, 2.141078
2, 14, Food, Food, stock, 0
2, 14, Food, Food, minPriceBelief, 2
2, 14, Food, Food, maxPriceBelief, 2.2
2, 14, Food, cash, stock, 103.469
2, 14, Food, profit, stock, 1.871178
2, 15, Food, Wood, stock, 11.34954
2, 15, Food, Wood, minPriceBelief, 1.070539
2, 15, Food, Wood, maxPriceBelief, 2.141078
2, 15, Food, Food, stock, 0
2, 15, Food, Food, minPriceBelief, 2
2, 15, Food, Food, maxPriceBelief, 2.2
2, 15, Food, cash, stock, 103.503
2, 15, Food, profit, stock, 1.918587
2, 16, Food, Wood, stock, 13.67785
2, 16, Food, Wood, minPriceBelief, 1.070539
2, 16, Food, Wood, maxPriceBelief, 2.141078
2, 16, Food, Food, stock, 0
2, 16, Food, Food, minPriceBelief, 2
2, 16, Food, Food, maxPriceBelief, 2.2
2, 16, Food, cash, stock, 103.7996
2, 16, Food, profit, stock, 1.885414
2, 17, Food, Wood, stock, 1.236272
2, 17, Food, Wood, minPriceBelief, 1.070539
2, 17, Food, Wood, maxPriceBelief, 2.141078
2, 17, Food, Food, stock, 0
2, 17, Food, Food, minPriceBelief, 2
2, 17, Food, Food, maxPriceBelief, 2.2
2, 17, Food, cash, stock, 103.831
2, 17, Food, profit, stock, 1.850777
2, 18, Food, Wood, stock, 9.533114
2, 18, Food, Wood, minPriceBelief, 1.070539
2, 18, Food, Wood, maxPriceBelief, 2.141078
2, 18, Food, Food, stock, 0
2, 18, Food, Food, minPriceBelief, 2
2, 18, Food, Food, maxPriceBelief, 2.2
2, 18, Food, cash, stock, 103.8012
2, 18, Food, profit, stock, 1.842758
2, 19, Food, Wood, stock, 3.975946
2, 19, Food, Wood, minPriceBelief, 1.070539
2, 19, Food, Wood, maxPriceBelief, 2.141078
2, 19, Food, Food, stock, 0
2, 19, Food, Food, minPriceBelief, 2
2, 19, Food, Food, maxPriceBelief, 2.2
2, 19, Food, cash, stock, 103.4891
2, 19, Food, profit, stock, 1.901085
2, 20, Wood, Food, stock, 9.662489
2, 20, Wood, Food, minPriceBelief, 1.143178
2, 20, Wood, Food, maxPriceBelief, 2.286357
2, 20, Wood, Tool, stock, 19.56249
2, 20, Wood, Tool, minPriceBelief, 1
2, 20, Wood, Tool, maxPriceBelief, 1.940629
2, 20, Wood, Wood, stock, 0
2, 20, Wood, Wood, minPriceBelief, 1.174193
2, 20, Wood, Wood, maxPriceBelief, 1.954279
2, 20, Wood, cash, stock, -9.522236
2, 20, Wood, profit, stock, 1.630807
2, 21, Wood, Food, stock, 14.87455
2, 21, Wood, Food, minPriceBelief, 1.143178
2, 21, Wood, Food, maxPriceBelief, 2.286357
2, 21, Wood, Tool, stock, 16.77455
2, 21, Wood, Tool, minPriceBelief, 1.291036
2, 21, Wood, Tool, maxPriceBelief, 2.582071
2, 21, Wood, Wood, stock, 0
2, 21, Wood, Wood, minPriceBelief, 1.1
2, 21, Wood, Wood, maxPriceBelief, 1.95465
2, 21, Wood, cash, stock, 3.122281
2, 21, Wood, profit, stock, 1.611355
2, 22, Wood, Food, stock, 14.96173
2, 22, Wood, Food, minPriceBelief, 1.095665
2, 22, Wood, Food, maxPriceBelief, 2.19133
2, 22, Wood, Tool, stock, 11.86173
2, 22, Wood, Tool, minPriceBelief, 1.291036
2, 22, Wood, Tool, maxPriceBelief, 2.582071
2, 22, Wood, Wood, stock, 0
2, 22, Wood, Wood, minPriceBelief, 2.080215
2, 22, Wood, Wood, maxPriceBelief, 2.288236
2, 22, Wood, cash, stock, -5.963316
2, 22, Wood, profit, stock, 2.025566
2, 23, Wood, Food, stock, 6.063483
2, 23, Wood, Food, minPriceBelief, 1.143178
2, 23, Wood, Food, maxPriceBelief, 2.286357
2, 23, Wood, Tool, stock, 18.96348
2, 23, Wood, Tool, minPriceBelief, 1.211635
2, 23, Wood, Tool, maxPriceBelief, 2.423271
2, 23, Wood, Wood, stock, 0
